AGPORTID,COUNTRY,State,County Name,"County Name, State",FMRe Exposed TIV by company & county,Company Name
2,US,NC,CLEVELAND COUNTY,"NC, CLEVELAND COUNTY",636,Harford
2,US,PA,CLINTON COUNTY,"PA, CLINTON COUNTY",6,Harford
2,US,GA,COBB COUNTY,"GA, COBB COUNTY","9,246",Harford
2,US,TN,COCKE COUNTY,"TN, COCKE COUNTY",334,Harford
2,US,TN,COFFEE COUNTY,"TN, COFFEE COUNTY",211,Harford
2,US,VA,COLONIAL HEIGHTS CITY,"VA, COLONIAL HEIGHTS CITY",46,Harford
2,US,PA,COLUMBIA COUNTY,"PA, COLUMBIA COUNTY",551,Harford
2,US,NC,COLUMBUS COUNTY,"NC, COLUMBUS COUNTY",649,Harford
2,US,GA,COWETA COUNTY,"GA, COWETA COUNTY",96,Harford
2,US,NC,CRAVEN COUNTY,"NC, CRAVEN COUNTY",16,Harford
2,US,PA,CRAWFORD COUNTY,"PA, CRAWFORD COUNTY",193,Harford
2,US,VA,CULPEPER COUNTY,"VA, CULPEPER COUNTY",58,Harford
2,US,NC,CUMBERLAND COUNTY,"NC, CUMBERLAND COUNTY","3,852",Harford
2,US,NJ,CUMBERLAND COUNTY,"NJ, CUMBERLAND COUNTY","3,290",Harford
2,US,PA,CUMBERLAND COUNTY,"PA, CUMBERLAND COUNTY","3,983",Harford
2,US,TN,CUMBERLAND COUNTY,"TN, CUMBERLAND COUNTY",131,Harford
2,US,VA,DANVILLE CITY,"VA, DANVILLE CITY",25,Harford
2,US,NC,DARE COUNTY,"NC, DARE COUNTY",7,Harford
2,US,SC,DARLINGTON COUNTY,"SC, DARLINGTON COUNTY",45,Harford
2,US,PA,DAUPHIN COUNTY,"PA, DAUPHIN COUNTY","4,331",Harford
2,US,NC,DAVIDSON COUNTY,"NC, DAVIDSON COUNTY","2,877",Harford
2,US,TN,DAVIDSON COUNTY,"TN, DAVIDSON COUNTY","33,095",Harford
2,US,NC,DAVIE COUNTY,"NC, DAVIE COUNTY",506,Harford
2,US,GA,DEKALB COUNTY,"GA, DEKALB COUNTY","4,945",Harford
2,US,TN,DEKALB COUNTY,"TN, DEKALB COUNTY",22,Harford
2,US,PA,DELAWARE COUNTY,"PA, DELAWARE COUNTY","21,276",Harford
2,US,VA,DICKENSON COUNTY,"VA, DICKENSON COUNTY",59,Harford
2,US,TN,DICKSON COUNTY,"TN, DICKSON COUNTY",187,Harford
2,US,DC,DISTRICT OF COLUMBIA,"DC, DISTRICT OF COLUMBIA","262,531",Harford
2,US,MD,DORCHESTER COUNTY,"MD, DORCHESTER COUNTY","2,692",Harford
2,US,SC,DORCHESTER COUNTY,"SC, DORCHESTER COUNTY",2,Harford
2,US,GA,DOUGLAS COUNTY,"GA, DOUGLAS COUNTY",12,Harford
2,US,NC,DUPLIN COUNTY,"NC, DUPLIN COUNTY",279,Harford
2,US,NC,DURHAM COUNTY,"NC, DURHAM COUNTY","7,646",Harford
2,US,TN,DYER COUNTY,"TN, DYER COUNTY",260,Harford
2,US,NC,EDGECOMBE COUNTY,"NC, EDGECOMBE COUNTY",629,Harford
2,US,VA,EMPORIA CITY,"VA, EMPORIA CITY",662,Harford
2,US,PA,ERIE COUNTY,"PA, ERIE COUNTY","1,579",Harford
2,US,NJ,ESSEX COUNTY,"NJ, ESSEX COUNTY","8,692",Harford
2,US,VA,FAIRFAX CITY,"VA, FAIRFAX CITY","1,476",Harford
2,US,VA,FAIRFAX COUNTY,"VA, FAIRFAX COUNTY","71,313",Harford
2,US,VA,FALLS CHURCH CITY,"VA, FALLS CHURCH CITY","2,605",Harford
2,US,VA,FAUQUIER COUNTY,"VA, FAUQUIER COUNTY","3,020",Harford
2,US,GA,FAYETTE COUNTY,"GA, FAYETTE COUNTY",7,Harford
2,US,PA,FAYETTE COUNTY,"PA, FAYETTE COUNTY",153,Harford
2,US,SC,FLORENCE COUNTY,"SC, FLORENCE COUNTY",186,Harford
2,US,VA,FLUVANNA COUNTY,"VA, FLUVANNA COUNTY",11,Harford
2,US,GA,FORSYTH COUNTY,"GA, FORSYTH COUNTY","1,995",Harford
2,US,NC,FORSYTH COUNTY,"NC, FORSYTH COUNTY","5,741",Harford
2,US,NC,FRANKLIN COUNTY,"NC, FRANKLIN COUNTY",725,Harford
2,US,PA,FRANKLIN COUNTY,"PA, FRANKLIN COUNTY","1,781",Harford
2,US,TN,FRANKLIN COUNTY,"TN, FRANKLIN COUNTY",1,Harford
2,US,VA,FRANKLIN COUNTY,"VA, FRANKLIN COUNTY",329,Harford
2,US,MD,FREDERICK COUNTY,"MD, FREDERICK COUNTY","11,491",Harford
2,US,VA,FREDERICK COUNTY,"VA, FREDERICK COUNTY",667,Harford
2,US,VA,FREDERICKSBURG CITY,"VA, FREDERICKSBURG CITY","1,953",Harford
2,US,GA,FULTON COUNTY,"GA, FULTON COUNTY","3,733",Harford
2,US,PA,FULTON COUNTY,"PA, FULTON COUNTY",99,Harford
2,US,VA,GALAX CITY,"VA, GALAX CITY",312,Harford
2,US,MD,GARRETT COUNTY,"MD, GARRETT COUNTY","1,405",Harford
2,US,NC,GASTON COUNTY,"NC, GASTON COUNTY","2,252",Harford
2,US,TN,GIBSON COUNTY,"TN, GIBSON COUNTY",72,Harford
2,US,VA,GILES COUNTY,"VA, GILES COUNTY",614,Harford
2,US,NJ,GLOUCESTER COUNTY,"NJ, GLOUCESTER COUNTY","9,376",Harford
2,US,VA,GLOUCESTER COUNTY,"VA, GLOUCESTER COUNTY","1,299",Harford
2,US,VA,GOOCHLAND COUNTY,"VA, GOOCHLAND COUNTY",34,Harford
2,US,GA,GORDON COUNTY,"GA, GORDON COUNTY",4,Harford
2,US,NC,GRAHAM COUNTY,"NC, GRAHAM COUNTY",493,Harford
2,US,TN,GRAINGER COUNTY,"TN, GRAINGER COUNTY",42,Harford
2,US,NC,GRANVILLE COUNTY,"NC, GRANVILLE COUNTY",620,Harford
2,US,VA,GRAYSON COUNTY,"VA, GRAYSON COUNTY",35,Harford
2,US,GA,GREENE COUNTY,"GA, GREENE COUNTY",654,Harford
2,US,NC,GREENE COUNTY,"NC, GREENE COUNTY",10,Harford
2,US,PA,GREENE COUNTY,"PA, GREENE COUNTY",93,Harford
2,US,TN,GREENE COUNTY,"TN, GREENE COUNTY",83,Harford
2,US,VA,GREENE COUNTY,"VA, GREENE COUNTY",7,Harford
2,US,SC,GREENVILLE COUNTY,"SC, GREENVILLE COUNTY","2,156",Harford
2,US,SC,GREENWOOD COUNTY,"SC, GREENWOOD COUNTY",7,Harford
2,US,NC,GUILFORD COUNTY,"NC, GUILFORD COUNTY","10,114",Harford
2,US,GA,GWINNETT COUNTY,"GA, GWINNETT COUNTY",697,Harford
2,US,NC,HALIFAX COUNTY,"NC, HALIFAX COUNTY",129,Harford
2,US,VA,HALIFAX COUNTY,"VA, HALIFAX COUNTY",537,Harford
2,US,GA,HALL COUNTY,"GA, HALL COUNTY","1,519",Harford
2,US,TN,HAMBLEN COUNTY,"TN, HAMBLEN COUNTY","1,024",Harford
2,US,TN,HAMILTON COUNTY,"TN, HAMILTON COUNTY","9,296",Harford
2,US,VA,HAMPTON CITY,"VA, HAMPTON CITY","6,532",Harford
2,US,VA,HANOVER COUNTY,"VA, HANOVER COUNTY","2,236",Harford
2,US,TN,HARDIN COUNTY,"TN, HARDIN COUNTY",64,Harford
2,US,MD,HARFORD COUNTY,"MD, HARFORD COUNTY","32,056",Harford
2,US,NC,HARNETT COUNTY,"NC, HARNETT COUNTY",896,Harford
2,US,VA,HARRISONBURG CITY,"VA, HARRISONBURG CITY","2,464",Harford
2,US,TN,HAWKINS COUNTY,"TN, HAWKINS COUNTY",39,Harford
2,US,NC,HAYWOOD COUNTY,"NC, HAYWOOD COUNTY","1,896",Harford
2,US,NC,HENDERSON COUNTY,"NC, HENDERSON COUNTY","7,602",Harford
2,US,TN,HENDERSON COUNTY,"TN, HENDERSON COUNTY",200,Harford
2,US,VA,HENRICO COUNTY,"VA, HENRICO COUNTY","13,059",Harford
2,US,GA,HENRY COUNTY,"GA, HENRY COUNTY",373,Harford
2,US,VA,HENRY COUNTY,"VA, HENRY COUNTY",289,Harford
2,US,NC,HERTFORD COUNTY,"NC, HERTFORD COUNTY",400,Harford
2,US,TN,HICKMAN COUNTY,"TN, HICKMAN COUNTY",210,Harford
2,US,NC,HOKE COUNTY,"NC, HOKE COUNTY",118,Harford
2,US,VA,HOPEWELL CITY,"VA, HOPEWELL CITY","2,386",Harford
2,US,SC,HORRY COUNTY,"SC, HORRY COUNTY",3,Harford
2,US,GA,HOUSTON COUNTY,"GA, HOUSTON COUNTY",253,Harford
2,US,MD,HOWARD COUNTY,"MD, HOWARD COUNTY","45,192",Harford
2,US,NJ,HUDSON COUNTY,"NJ, HUDSON COUNTY","3,299",Harford
2,US,TN,HUMPHREYS COUNTY,"TN, HUMPHREYS COUNTY",209,Harford
2,US,NJ,HUNTERDON COUNTY,"NJ, HUNTERDON COUNTY","1,570",Harford
2,US,PA,HUNTINGDON COUNTY,"PA, HUNTINGDON COUNTY",187,Harford
2,US,NC,HYDE COUNTY,"NC, HYDE COUNTY",2,Harford
2,US,PA,INDIANA COUNTY,"PA, INDIANA COUNTY",759,Harford
2,US,NC,IREDELL COUNTY,"NC, IREDELL COUNTY",733,Harford
2,US,VA,ISLE OF WIGHT COUNTY,"VA, ISLE OF WIGHT COUNTY",79,Harford
2,US,NC,JACKSON COUNTY,"NC, JACKSON COUNTY",238,Harford
2,US,TN,JACKSON COUNTY,"TN, JACKSON COUNTY",21,Harford
2,US,VA,JAMES CITY COUNTY,"VA, JAMES CITY COUNTY",496,Harford
2,US,SC,JASPER COUNTY,"SC, JASPER COUNTY",1,Harford
2,US,PA,JEFFERSON COUNTY,"PA, JEFFERSON COUNTY",66,Harford
2,US,TN,JEFFERSON COUNTY,"TN, JEFFERSON COUNTY",377,Harford
2,US,NC,JOHNSTON COUNTY,"NC, JOHNSTON COUNTY",656,Harford
2,US,GA,JONES COUNTY,"GA, JONES COUNTY",39,Harford
2,US,DE,KENT COUNTY,"DE, KENT COUNTY","28,118",Harford
2,US,MD,KENT COUNTY,"MD, KENT COUNTY","1,624",Harford
2,US,VA,KING AND QUEEN COUNTY,"VA, KING AND QUEEN COUNTY",17,Harford
2,US,VA,KING GEORGE COUNTY,"VA, KING GEORGE COUNTY",47,Harford
2,US,VA,KING WILLIAM COUNTY,"VA, KING WILLIAM COUNTY",163,Harford
2,US,TN,KNOX COUNTY,"TN, KNOX COUNTY","18,439",Harford
2,US,PA,LACKAWANNA COUNTY,"PA, LACKAWANNA COUNTY","2,914",Harford
2,US,GA,LAMAR COUNTY,"GA, LAMAR COUNTY",5,Harford
2,US,PA,LANCASTER COUNTY,"PA, LANCASTER COUNTY","16,723",Harford
2,US,SC,LANCASTER COUNTY,"SC, LANCASTER COUNTY",141,Harford
2,US,VA,LANCASTER COUNTY,"VA, LANCASTER COUNTY",157,Harford
2,US,TN,LAUDERDALE COUNTY,"TN, LAUDERDALE COUNTY",21,Harford
2,US,PA,LAWRENCE COUNTY,"PA, LAWRENCE COUNTY","3,106",Harford
2,US,PA,LEBANON COUNTY,"PA, LEBANON COUNTY","2,257",Harford
2,US,NC,LEE COUNTY,"NC, LEE COUNTY","2,709",Harford
2,US,VA,LEE COUNTY,"VA, LEE COUNTY",154,Harford
2,US,PA,LEHIGH COUNTY,"PA, LEHIGH COUNTY","11,002",Harford
2,US,NC,LENOIR COUNTY,"NC, LENOIR COUNTY",188,Harford
2,US,TN,LEWIS COUNTY,"TN, LEWIS COUNTY",4,Harford
2,US,SC,LEXINGTON COUNTY,"SC, LEXINGTON COUNTY","1,698",Harford
2,US,NC,LINCOLN COUNTY,"NC, LINCOLN COUNTY",188,Harford
2,US,TN,LINCOLN COUNTY,"TN, LINCOLN COUNTY",43,Harford
2,US,TN,LOUDON COUNTY,"TN, LOUDON COUNTY",7,Harford
2,US,VA,LOUDOUN COUNTY,"VA, LOUDOUN COUNTY","4,496",Harford
2,US,VA,LOUISA COUNTY,"VA, LOUISA COUNTY",54,Harford
2,US,GA,LUMPKIN COUNTY,"GA, LUMPKIN COUNTY",2,Harford
2,US,PA,LUZERNE COUNTY,"PA, LUZERNE COUNTY","2,056",Harford
2,US,PA,LYCOMING COUNTY,"PA, LYCOMING COUNTY",758,Harford
2,US,VA,LYNCHBURG CITY,"VA, LYNCHBURG CITY",447,Harford
2,US,NC,MACON COUNTY,"NC, MACON COUNTY",514,Harford
2,US,TN,MACON COUNTY,"TN, MACON COUNTY",55,Harford
2,US,NC,MADISON COUNTY,"NC, MADISON COUNTY",68,Harford
2,US,TN,MADISON COUNTY,"TN, MADISON COUNTY",764,Harford
2,US,VA,MADISON COUNTY,"VA, MADISON COUNTY",12,Harford
2,US,VA,MANASSAS CITY,"VA, MANASSAS CITY","1,276",Harford
2,US,VA,MANASSAS PARK CITY,"VA, MANASSAS PARK CITY","1,536",Harford
2,US,TN,MARSHALL COUNTY,"TN, MARSHALL COUNTY",14,Harford
2,US,NC,MARTIN COUNTY,"NC, MARTIN COUNTY",20,Harford
2,US,VA,MARTINSVILLE CITY,"VA, MARTINSVILLE CITY",222,Harford
2,US,VA,MATHEWS COUNTY,"VA, MATHEWS COUNTY",98,Harford
2,US,TN,MAURY COUNTY,"TN, MAURY COUNTY",432,Harford
2,US,NC,MCDOWELL COUNTY,"NC, MCDOWELL COUNTY",153,Harford
2,US,PA,MCKEAN COUNTY,"PA, MCKEAN COUNTY",167,Harford
2,US,TN,MCMINN COUNTY,"TN, MCMINN COUNTY",58,Harford
2,US,TN,MCNAIRY COUNTY,"TN, MCNAIRY COUNTY",58,Harford
2,US,NC,MECKLENBURG COUNTY,"NC, MECKLENBURG COUNTY","31,028",Harford
2,US,VA,MECKLENBURG COUNTY,"VA, MECKLENBURG COUNTY",123,Harford
2,US,NJ,MERCER COUNTY,"NJ, MERCER COUNTY","15,441",Harford
2,US,PA,MERCER COUNTY,"PA, MERCER COUNTY",974,Harford
2,US,GA,MERIWETHER COUNTY,"GA, MERIWETHER COUNTY",47,Harford
2,US,NJ,MIDDLESEX COUNTY,"NJ, MIDDLESEX COUNTY","23,693",Harford
2,US,VA,MIDDLESEX COUNTY,"VA, MIDDLESEX COUNTY",67,Harford
2,US,PA,MIFFLIN COUNTY,"PA, MIFFLIN COUNTY",326,Harford
2,US,NC,MITCHELL COUNTY,"NC, MITCHELL COUNTY",821,Harford
2,US,NJ,MONMOUTH COUNTY,"NJ, MONMOUTH COUNTY","30,222",Harford
2,US,PA,MONROE COUNTY,"PA, MONROE COUNTY","3,117",Harford
2,US,TN,MONROE COUNTY,"TN, MONROE COUNTY",317,Harford
2,US,MD,MONTGOMERY COUNTY,"MD, MONTGOMERY COUNTY","152,971",Harford
2,US,NC,MONTGOMERY COUNTY,"NC, MONTGOMERY COUNTY",426,Harford
2,US,PA,MONTGOMERY COUNTY,"PA, MONTGOMERY COUNTY","52,174",Harford
2,US,TN,MONTGOMERY COUNTY,"TN, MONTGOMERY COUNTY",423,Harford
2,US,VA,MONTGOMERY COUNTY,"VA, MONTGOMERY COUNTY","1,215",Harford
2,US,PA,MONTOUR COUNTY,"PA, MONTOUR COUNTY",360,Harford
2,US,NC,MOORE COUNTY,"NC, MOORE COUNTY","1,455",Harford
2,US,NJ,MORRIS COUNTY,"NJ, MORRIS COUNTY","4,738",Harford
2,US,GA,MUSCOGEE COUNTY,"GA, MUSCOGEE COUNTY",1,Harford
2,US,NC,NASH COUNTY,"NC, NASH COUNTY","1,892",Harford
2,US,VA,NELSON COUNTY,"VA, NELSON COUNTY",0,Harford
2,US,DE,NEW CASTLE COUNTY,"DE, NEW CASTLE COUNTY","120,308",Harford
2,US,NC,NEW HANOVER COUNTY,"NC, NEW HANOVER COUNTY",151,Harford
2,US,VA,NEW KENT COUNTY,"VA, NEW KENT COUNTY",22,Harford
2,US,VA,NEWPORT NEWS CITY,"VA, NEWPORT NEWS CITY","7,396",Harford
2,US,GA,NEWTON COUNTY,"GA, NEWTON COUNTY",124,Harford
2,US,VA,NORFOLK CITY,"VA, NORFOLK CITY","5,735",Harford
2,US,NC,NORTHAMPTON COUNTY,"NC, NORTHAMPTON COUNTY",14,Harford
2,US,PA,NORTHAMPTON COUNTY,"PA, NORTHAMPTON COUNTY","3,883",Harford
2,US,VA,NORTHAMPTON COUNTY,"VA, NORTHAMPTON COUNTY",16,Harford
2,US,PA,NORTHUMBERLAND COUNTY,"PA, NORTHUMBERLAND COUNTY",438,Harford
2,US,VA,NORTON CITY,"VA, NORTON CITY",70,Harford
2,US,VA,NOTTOWAY COUNTY,"VA, NOTTOWAY COUNTY",194,Harford
2,US,TN,OBION COUNTY,"TN, OBION COUNTY",133,Harford
2,US,NJ,OCEAN COUNTY,"NJ, OCEAN COUNTY","7,920",Harford
2,US,NC,ONSLOW COUNTY,"NC, ONSLOW COUNTY",4,Harford
2,US,NC,ORANGE COUNTY,"NC, ORANGE COUNTY","6,382",Harford
2,US,VA,ORANGE COUNTY,"VA, ORANGE COUNTY",724,Harford
2,US,VA,PAGE COUNTY,"VA, PAGE COUNTY",207,Harford
2,US,NC,PASQUOTANK COUNTY,"NC, PASQUOTANK COUNTY",15,Harford
2,US,NJ,PASSAIC COUNTY,"NJ, PASSAIC COUNTY","5,513",Harford
2,US,GA,PAULDING COUNTY,"GA, PAULDING COUNTY",569,Harford
2,US,GA,PEACH COUNTY,"GA, PEACH COUNTY",156,Harford
2,US,NC,PENDER COUNTY,"NC, PENDER COUNTY",16,Harford
2,US,PA,PERRY COUNTY,"PA, PERRY COUNTY",49,Harford
2,US,NC,PERSON COUNTY,"NC, PERSON COUNTY",1,Harford
2,US,VA,PETERSBURG CITY,"VA, PETERSBURG CITY","1,765",Harford
2,US,PA,PHILADELPHIA COUNTY,"PA, PHILADELPHIA COUNTY","59,569",Harford
2,US,SC,PICKENS COUNTY,"SC, PICKENS COUNTY",2,Harford
2,US,GA,PIKE COUNTY,"GA, PIKE COUNTY",74,Harford
2,US,PA,PIKE COUNTY,"PA, PIKE COUNTY",368,Harford
2,US,NC,PITT COUNTY,"NC, PITT COUNTY","2,224",Harford
2,US,NC,POLK COUNTY,"NC, POLK COUNTY",257,Harford
2,US,VA,POQUOSON CITY,"VA, POQUOSON CITY",2,Harford
2,US,VA,PORTSMOUTH CITY,"VA, PORTSMOUTH CITY","2,759",Harford
2,US,VA,POWHATAN COUNTY,"VA, POWHATAN COUNTY",103,Harford
2,US,VA,PRINCE EDWARD COUNTY,"VA, PRINCE EDWARD COUNTY",188,Harford
2,US,VA,PRINCE GEORGE COUNTY,"VA, PRINCE GEORGE COUNTY",63,Harford
2,US,MD,PRINCE GEORGE'S COUNTY,"MD, PRINCE GEORGE'S COUNTY","232,466",Harford
2,US,VA,PRINCE WILLIAM COUNTY,"VA, PRINCE WILLIAM COUNTY","33,021",Harford
2,US,VA,PULASKI COUNTY,"VA, PULASKI COUNTY",14,Harford
2,US,TN,PUTNAM COUNTY,"TN, PUTNAM COUNTY",939,Harford
2,US,MD,QUEEN ANNE'S COUNTY,"MD, QUEEN ANNE'S COUNTY",988,Harford
2,US,GA,RABUN COUNTY,"GA, RABUN COUNTY",243,Harford
2,US,VA,RADFORD CITY,"VA, RADFORD CITY",546,Harford
2,US,NC,RANDOLPH COUNTY,"NC, RANDOLPH COUNTY",427,Harford
2,US,VA,RAPPAHANNOCK COUNTY,"VA, RAPPAHANNOCK COUNTY",6,Harford
2,US,SC,RICHLAND COUNTY,"SC, RICHLAND COUNTY",826,Harford
2,US,VA,RICHMOND CITY,"VA, RICHMOND CITY","11,940",Harford
2,US,GA,RICHMOND COUNTY,"GA, RICHMOND COUNTY","3,412",Harford
2,US,NC,RICHMOND COUNTY,"NC, RICHMOND COUNTY",343,Harford
2,US,VA,RICHMOND COUNTY,"VA, RICHMOND COUNTY",162,Harford
2,US,TN,ROANE COUNTY,"TN, ROANE COUNTY",591,Harford
2,US,VA,ROANOKE CITY,"VA, ROANOKE CITY","1,188",Harford
2,US,VA,ROANOKE COUNTY,"VA, ROANOKE COUNTY",370,Harford
2,US,TN,ROBERTSON COUNTY,"TN, ROBERTSON COUNTY",331,Harford
2,US,NC,ROBESON COUNTY,"NC, ROBESON COUNTY",201,Harford
2,US,VA,ROCKBRIDGE COUNTY,"VA, ROCKBRIDGE COUNTY",101,Harford
2,US,GA,ROCKDALE COUNTY,"GA, ROCKDALE COUNTY",35,Harford
2,US,NC,ROCKINGHAM COUNTY,"NC, ROCKINGHAM COUNTY",162,Harford
2,US,VA,ROCKINGHAM COUNTY,"VA, ROCKINGHAM COUNTY",230,Harford
2,US,NC,ROWAN COUNTY,"NC, ROWAN COUNTY","4,307",Harford
2,US,VA,RUSSELL COUNTY,"VA, RUSSELL COUNTY",91,Harford
2,US,NC,RUTHERFORD COUNTY,"NC, RUTHERFORD COUNTY","1,295",Harford
2,US,TN,RUTHERFORD COUNTY,"TN, RUTHERFORD COUNTY","7,788",Harford
2,US,VA,SALEM CITY,"VA, SALEM CITY","1,080",Harford
2,US,NJ,SALEM COUNTY,"NJ, SALEM COUNTY","2,979",Harford
2,US,NC,SAMPSON COUNTY,"NC, SAMPSON COUNTY",149,Harford
2,US,PA,SCHUYLKILL COUNTY,"PA, SCHUYLKILL COUNTY",425,Harford
2,US,NC,SCOTLAND COUNTY,"NC, SCOTLAND COUNTY",56,Harford
2,US,VA,SCOTT COUNTY,"VA, SCOTT COUNTY",29,Harford
2,US,TN,SEVIER COUNTY,"TN, SEVIER COUNTY","4,749",Harford
2,US,TN,SHELBY COUNTY,"TN, SHELBY COUNTY",342,Harford
2,US,VA,SHENANDOAH COUNTY,"VA, SHENANDOAH COUNTY",24,Harford
2,US,VA,SMYTH COUNTY,"VA, SMYTH COUNTY",357,Harford
2,US,PA,SNYDER COUNTY,"PA, SNYDER COUNTY",266,Harford
2,US,MD,SOMERSET COUNTY,"MD, SOMERSET COUNTY",674,Harford
2,US,NJ,SOMERSET COUNTY,"NJ, SOMERSET COUNTY","9,757",Harford
2,US,PA,SOMERSET COUNTY,"PA, SOMERSET COUNTY",936,Harford
2,US,GA,SPALDING COUNTY,"GA, SPALDING COUNTY",101,Harford
2,US,SC,SPARTANBURG COUNTY,"SC, SPARTANBURG COUNTY",212,Harford
2,US,VA,SPOTSYLVANIA COUNTY,"VA, SPOTSYLVANIA COUNTY","7,120",Harford
2,US,MD,ST. MARY'S COUNTY,"MD, ST. MARY'S COUNTY",846,Harford
2,US,VA,STAFFORD COUNTY,"VA, STAFFORD COUNTY","1,764",Harford
2,US,NC,STANLY COUNTY,"NC, STANLY COUNTY",385,Harford
2,US,VA,STAUNTON CITY,"VA, STAUNTON CITY",409,Harford
2,US,GA,STEWART COUNTY,"GA, STEWART COUNTY",44,Harford
2,US,NC,STOKES COUNTY,"NC, STOKES COUNTY",45,Harford
2,US,VA,SUFFOLK CITY,"VA, SUFFOLK CITY",29,Harford
2,US,TN,SULLIVAN COUNTY,"TN, SULLIVAN COUNTY","1,561",Harford
2,US,TN,SUMNER COUNTY,"TN, SUMNER COUNTY","1,211",Harford
2,US,NC,SURRY COUNTY,"NC, SURRY COUNTY",348,Harford
2,US,PA,SUSQUEHANNA COUNTY,"PA, SUSQUEHANNA COUNTY",165,Harford
2,US,DE,SUSSEX COUNTY,"DE, SUSSEX COUNTY","70,874",Harford
2,US,NJ,SUSSEX COUNTY,"NJ, SUSSEX COUNTY","2,418",Harford
2,US,VA,SUSSEX COUNTY,"VA, SUSSEX COUNTY",22,Harford
2,US,NC,SWAIN COUNTY,"NC, SWAIN COUNTY",167,Harford
2,US,MD,TALBOT COUNTY,"MD, TALBOT COUNTY","1,583",Harford
2,US,VA,TAZEWELL COUNTY,"VA, TAZEWELL COUNTY",311,Harford
2,US,PA,TIOGA COUNTY,"PA, TIOGA COUNTY",58,Harford
2,US,GA,TURNER COUNTY,"GA, TURNER COUNTY",71,Harford
2,US,TN,UNICOI COUNTY,"TN, UNICOI COUNTY",14,Harford
2,US,NC,UNION COUNTY,"NC, UNION COUNTY","1,915",Harford
2,US,NJ,UNION COUNTY,"NJ, UNION COUNTY","7,018",Harford
2,US,PA,UNION COUNTY,"PA, UNION COUNTY",98,Harford
2,US,TN,UNION COUNTY,"TN, UNION COUNTY",169,Harford
2,US,NC,VANCE COUNTY,"NC, VANCE COUNTY","1,696",Harford
2,US,PA,VENANGO COUNTY,"PA, VENANGO COUNTY",56,Harford
2,US,VA,VIRGINIA BEACH CITY,"VA, VIRGINIA BEACH CITY","9,207",Harford
2,US,NC,WAKE COUNTY,"NC, WAKE COUNTY","16,339",Harford
2,US,GA,WALTON COUNTY,"GA, WALTON COUNTY",12,Harford
2,US,NC,WARREN COUNTY,"NC, WARREN COUNTY",42,Harford
2,US,NJ,WARREN COUNTY,"NJ, WARREN COUNTY",756,Harford
2,US,TN,WARREN COUNTY,"TN, WARREN COUNTY",36,Harford
2,US,VA,WARREN COUNTY,"VA, WARREN COUNTY",201,Harford
2,US,MD,WASHINGTON COUNTY,"MD, WASHINGTON COUNTY","5,011",Harford
2,US,PA,WASHINGTON COUNTY,"PA, WASHINGTON COUNTY","1,010",Harford
2,US,TN,WASHINGTON COUNTY,"TN, WASHINGTON COUNTY",322,Harford
2,US,VA,WASHINGTON COUNTY,"VA, WASHINGTON COUNTY",306,Harford
2,US,NC,WATAUGA COUNTY,"NC, WATAUGA COUNTY","1,922",Harford
2,US,NC,WAYNE COUNTY,"NC, WAYNE COUNTY","1,079",Harford
2,US,PA,WAYNE COUNTY,"PA, WAYNE COUNTY",262,Harford
2,US,VA,WAYNESBORO CITY,"VA, WAYNESBORO CITY",321,Harford
2,US,TN,WEAKLEY COUNTY,"TN, WEAKLEY COUNTY",192,Harford
2,US,PA,WESTMORELAND COUNTY,"PA, WESTMORELAND COUNTY","2,321",Harford
2,US,VA,WESTMORELAND COUNTY,"VA, WESTMORELAND COUNTY",67,Harford
2,US,GA,WHITE COUNTY,"GA, WHITE COUNTY",6,Harford
2,US,TN,WHITE COUNTY,"TN, WHITE COUNTY",5,Harford
2,US,GA,WHITFIELD COUNTY,"GA, WHITFIELD COUNTY",229,Harford
2,US,MD,WICOMICO COUNTY,"MD, WICOMICO COUNTY","27,168",Harford
2,US,NC,WILKES COUNTY,"NC, WILKES COUNTY","1,037",Harford
2,US,VA,WILLIAMSBURG CITY,"VA, WILLIAMSBURG CITY","3,780",Harford
2,US,TN,WILLIAMSON COUNTY,"TN, WILLIAMSON COUNTY","6,056",Harford
2,US,NC,WILSON COUNTY,"NC, WILSON COUNTY",880,Harford
2,US,TN,WILSON COUNTY,"TN, WILSON COUNTY","2,657",Harford
2,US,VA,WINCHESTER CITY,"VA, WINCHESTER CITY",45,Harford
2,US,VA,WISE COUNTY,"VA, WISE COUNTY",85,Harford
2,US,MD,WORCESTER COUNTY,"MD, WORCESTER COUNTY","20,885",Harford
2,US,PA,WYOMING COUNTY,"PA, WYOMING COUNTY",699,Harford
2,US,VA,WYTHE COUNTY,"VA, WYTHE COUNTY","1,231",Harford
2,US,NC,YADKIN COUNTY,"NC, YADKIN COUNTY",10,Harford
2,US,NC,YANCEY COUNTY,"NC, YANCEY COUNTY",94,Harford
2,US,PA,YORK COUNTY,"PA, YORK COUNTY","15,249",Harford
2,US,SC,YORK COUNTY,"SC, YORK COUNTY","1,615",Harford
2,US,VA,YORK COUNTY,"VA, YORK COUNTY","1,149",Harford
3,US,PA,ADAMS COUNTY,"PA, ADAMS COUNTY","6,043",Philadelphia
3,US,VA,ALBEMARLE COUNTY,"VA, ALBEMARLE COUNTY",522,Philadelphia
3,US,VA,ALEXANDRIA CITY,"VA, ALEXANDRIA CITY","1,225",Philadelphia
